StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Gender,Age,check,check_7_TEXT,1A_acceptance,2B_acceptance,3A_acceptance,4B_acceptance,5A_acceptance,6B_acceptance,7A_acceptance,8B_acceptance,9A_acceptance,10B_acceptance,11A_acceptance,12B_acceptance,13A_acceptance,14B_acceptance,15A_acceptance,16B_acceptance,17A_acceptance,18B_acceptance,1B_acceptance,2A_acceptance,3B_acceptance,4A_acceptance,5B_acceptance,6A_acceptance,7B_acceptance,8A_acceptance,9B_acceptance,10A_acceptance,11B_acceptance,12A_acceptance,13B_acceptance,14A_acceptance,15B_acceptance,16A_acceptance,17B_acceptance,18A_acceptance,serious
2019-01-07 12:57:21,2019-01-07 13:04:51,0,173.191.247.247,100,449,1,2019-01-07 13:04:51,R_24AikDAA0aGiWNW,NA,NA,NA,NA,41.7299957275390625,-94.9163970947265625,anonymous,EN,1,2,56,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,NA,NA,NA,7,NA,7,NA,7,NA,7,4,NA,7,7,NA,7,1
2019-01-07 12:55:41,2019-01-07 13:06:10,0,147.135.36.175,100,629,1,2019-01-07 13:06:11,R_03bZfsuQUo4nhDz,NA,NA,NA,NA,38.9615020751953125,-77.341796875,anonymous,EN,1,2,52,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,3,6,NA,NA,5,NA,6,6,5,6,NA,5,NA,NA,NA,6,1
2019-01-07 12:57:15,2019-01-07 13:07:21,0,106.51.153.175,100,606,1,2019-01-07 13:07:22,R_x8YFzpgZSulh4KB,NA,NA,NA,NA,13.0832977294921875,80.283294677734375,anonymous,EN,1,1,62,7,I read the instructions,NA,NA,7,NA,6,5,5,NA,6,5,NA,NA,4,6,NA,NA,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:02:52,2019-01-07 13:11:56,0,122.174.233.24,100,544,1,2019-01-07 13:11:56,R_2YYspIPzNqRisrX,NA,NA,NA,NA,13.0832977294921875,80.283294677734375,anonymous,EN,1,1,47,7,I read the instructions,6,7,7,4,NA,NA,NA,NA,6,4,7,2,NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:08:36,2019-01-07 13:11:57,0,107.77.204.57,100,200,1,2019-01-07 13:11:58,R_RCX087bCMKXuAZb,NA,NA,NA,NA,38.920196533203125,-77.03749847412109375,anonymous,EN,1,1,33,7,I read the instructions,NA,NA,6,4,NA,NA,5,4,6,NA,5,NA,7,NA,NA,2,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:10:39,2019-01-07 13:14:16,0,184.98.188.198,100,217,1,2019-01-07 13:14:16,R_1ocgezo0tgty221,NA,NA,NA,NA,33.63079833984375,-112.2071990966796875,anonymous,EN,1,1,35,7,I read the instructions,6,4,NA,NA,4,3,NA,3,NA,2,NA,NA,6,NA,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:12:59,2019-01-07 13:16:29,0,97.82.209.109,100,209,1,2019-01-07 13:16:29,R_26a9N3tomCZ7s6o,NA,NA,NA,NA,34.8289947509765625,-82.57959747314453125,anonymous,EN,1,1,35,7,I read the instructions,5,3,NA,NA,NA,1,5,4,NA,3,NA,2,NA,3,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:09:50,2019-01-07 13:19:19,0,157.46.70.75,100,569,1,2019-01-07 13:19:19,R_1ez2h56pewOAw0K,NA,NA,NA,NA,10.80499267578125,78.68560791015625,anonymous,EN,1,1,41,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,6,1,4,NA,7,NA,1,NA,1,4,NA,NA,1,NA,1
2019-01-07 13:12:32,2019-01-07 13:22:11,0,67.242.39.239,100,579,1,2019-01-07 13:22:11,R_7Ot6jIbOz7MedYR,NA,NA,NA,NA,42.92999267578125,-76.56259918212890625,anonymous,EN,1,2,46,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,7,NA,4,NA,6,NA,7,NA,NA,3,7,NA,NA,6,5,1
2019-01-07 13:13:21,2019-01-07 13:23:23,0,73.139.146.195,100,602,1,2019-01-07 13:23:24,R_2YaHKNjntAU8FZ7,NA,NA,NA,NA,25.997406005859375,-80.324798583984375,anonymous,EN,1,1,29,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,4,NA,6,5,6,NA,7,5,NA,NA,6,6,NA,NA,1
2019-01-07 13:21:51,2019-01-07 13:26:36,0,162.251.221.196,100,284,1,2019-01-07 13:26:36,R_2E0PqvC1fJscPbE,NA,NA,NA,NA,36.53900146484375,-86.024200439453125,anonymous,EN,1,2,38,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA,NA,4,5,2,5,NA,6,NA,NA,2,6,NA,6,NA,NA,1
2019-01-07 13:18:22,2019-01-07 13:28:54,0,73.236.40.189,100,631,1,2019-01-07 13:28:54,R_1guyXS11xFJb7SA,NA,NA,NA,NA,41.0240936279296875,-80.34539794921875,anonymous,EN,1,1,59,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA,3,NA,NA,2,NA,5,6,NA,5,6,NA,4,5,1
2019-01-07 13:24:42,2019-01-07 13:29:57,0,174.194.29.148,100,315,1,2019-01-07 13:29:58,R_3oMI1xuToDly81C,NA,NA,NA,NA,35.01080322265625,-80.92659759521484375,anonymous,EN,1,2,54,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,6,3,NA,2,NA,NA,7,2,7,NA,NA,1,7,NA,NA,1
2019-01-07 13:24:07,2019-01-07 13:30:28,0,76.25.129.168,100,381,1,2019-01-07 13:30:28,R_21dFlM8dV8cNYWK,NA,NA,NA,NA,39.825897216796875,-104.9113006591796875,anonymous,EN,1,2,54,7,I read the instructions,4,5,NA,4,5,2,NA,NA,5,NA,6,NA,NA,NA,7,NA,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:26:53,2019-01-07 13:30:40,0,74.134.75.252,100,226,1,2019-01-07 13:30:40,R_2ttamh1lJr3HSbm,NA,NA,NA,NA,38.001007080078125,-84.5281982421875,anonymous,EN,1,2,37,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,NA,6,NA,NA,NA,5,5,NA,NA,7,4,NA,NA,6,3,6,1
2019-01-07 13:17:40,2019-01-07 13:32:21,0,157.46.42.173,100,880,1,2019-01-07 13:32:22,R_1DGUisLQ4X5MaSr,NA,NA,NA,NA,10.99249267578125,76.961395263671875,anonymous,EN,1,1,29,7,i read the instructions,NA,NA,4,3,3,NA,NA,NA,2,NA,3,3,3,6,3,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:34:31,2019-01-07 13:36:15,0,122.174.161.148,100,103,1,2019-01-07 13:36:16,R_2VDSkSdvGWz2n2w,NA,NA,NA,NA,13.0832977294921875,80.283294677734375,anonymous,EN,1,2,24,7,I read the instructions,6,6,6,NA,6,NA,6,6,6,NA,NA,NA,NA,6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:31:35,2019-01-07 13:38:16,0,71.81.226.159,100,400,1,2019-01-07 13:38:16,R_1GKswLQ1KCCb0ua,NA,NA,NA,NA,34.79010009765625,-82.59369659423828125,anonymous,EN,1,2,42,7,I read the instructions,NA,NA,NA,NA,NA,6,6,5,5,3,6,4,7,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:36:33,2019-01-07 13:39:22,0,122.174.246.31,100,168,1,2019-01-07 13:39:22,R_3MEvAAN8AxFP759,NA,NA,NA,NA,13.0832977294921875,80.283294677734375,anonymous,EN,1,1,24,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,6,NA,6,NA,5,NA,5,6,6,NA,6,6,NA,NA,5,1
2019-01-07 13:34:35,2019-01-07 13:39:24,0,71.52.8.69,100,288,1,2019-01-07 13:39:24,R_2Sj1CydZFadkk29,NA,NA,NA,NA,28.635406494140625,-81.488800048828125,anonymous,EN,1,1,60,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,3,6,NA,NA,4,1,2,NA,4,1,1
2019-01-07 13:35:41,2019-01-07 13:41:51,0,122.174.246.16,100,369,1,2019-01-07 13:41:51,R_1rIBorGBXo1NR1v,NA,NA,NA,NA,13.0832977294921875,80.283294677734375,anonymous,EN,1,1,24,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,NA,6,6,6,3,NA,NA,5,NA,NA,NA,NA,6,5,NA,1
2019-01-07 13:35:29,2019-01-07 13:42:16,0,75.70.148.98,100,407,1,2019-01-07 13:42:16,R_z8ccXQz4IoYXCVj,NA,NA,NA,NA,39.8679962158203125,-104.97190093994140625,anonymous,EN,1,1,30,7,I read the instructions,5,4,7,4,NA,2,NA,NA,NA,5,NA,2,NA,NA,6,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:40:07,2019-01-07 13:42:59,0,98.114.234.224,100,172,1,2019-01-07 13:43:00,R_3kBLOzmnhIiwxDL,NA,NA,NA,NA,40.0634002685546875,-74.99900054931640625,anonymous,EN,1,1,33,7,I read the instructions,NA,2,NA,NA,1,3,3,3,NA,NA,2,NA,6,NA,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:39:50,2019-01-07 13:45:03,0,75.142.10.9,100,312,1,2019-01-07 13:45:03,R_2Ui4GZU4l7WaUTv,NA,NA,NA,NA,42.3363037109375,-122.8397979736328125,anonymous,EN,1,1,43,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,3,NA,3,NA,5,NA,NA,7,5,6,7,7,5,NA,1
2019-01-07 13:45:24,2019-01-07 13:47:59,0,96.36.47.46,100,154,1,2019-01-07 13:47:59,R_2dA1mnI57JTBnQt,NA,NA,NA,NA,42.2624053955078125,-85.60959625244140625,anonymous,EN,1,1,34,7,I read the instructions,NA,1,NA,1,NA,1,2,NA,1,1,NA,1,NA,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:46:02,2019-01-07 13:52:19,0,72.187.181.149,100,377,1,2019-01-07 13:52:20,R_3KAYVlFeemFO2pa,NA,NA,NA,NA,27.9611053466796875,-81.93979644775390625,anonymous,EN,1,2,30,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,6,3,NA,5,NA,2,7,6,2,NA,6,NA,NA,NA,NA,6,1
2019-01-07 13:50:53,2019-01-07 13:56:32,0,66.66.153.4,100,339,1,2019-01-07 13:56:32,R_yPf7NKXTpup1SsV,NA,NA,NA,NA,43.220306396484375,-77.59940338134765625,anonymous,EN,1,1,41,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,5,NA,NA,2,NA,2,NA,NA,6,2,5,3,5,NA,NA,1
2019-01-07 13:54:35,2019-01-07 13:56:32,0,122.174.177.245,100,117,1,2019-01-07 13:56:32,R_2ANebMBnFNmsInz,NA,NA,NA,NA,13.0832977294921875,80.283294677734375,anonymous,EN,1,2,29,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,NA,7,5,NA,7,NA,6,6,NA,NA,NA,NA,6,6,6,1
2019-01-07 13:52:43,2019-01-07 13:58:30,0,47.183.31.37,100,346,1,2019-01-07 13:58:30,R_eCXW3j4qcBlhCaR,NA,NA,NA,NA,30.5117950439453125,-96.31710052490234375,anonymous,EN,1,2,65,7,I read the instructions.,5,NA,6,NA,6,NA,NA,6,NA,4,5,2,6,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:57:27,2019-01-07 14:03:22,0,208.108.81.45,100,355,1,2019-01-07 14:03:23,R_114vu9XIlbq6FCQ,NA,NA,NA,NA,41.4320068359375,-82.20379638671875,anonymous,EN,1,2,39,7,I read the instructions,NA,7,7,NA,7,NA,7,NA,NA,4,6,1,NA,NA,7,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:59:19,2019-01-07 14:06:24,0,45.26.124.21,100,424,1,2019-01-07 14:06:24,R_2yebYYKYq5ACsoI,NA,NA,NA,NA,34.203704833984375,-84.1031036376953125,anonymous,EN,1,2,52,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,1,2,5,5,4,NA,NA,7,NA,NA,NA,NA,2,6,1
2019-01-07 14:03:30,2019-01-07 14:07:07,0,104.63.94.49,100,217,1,2019-01-07 14:07:07,R_1DIREHAO57jn894,NA,NA,NA,NA,42.61590576171875,-83.92479705810546875,anonymous,EN,1,1,49,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,4,5,NA,NA,NA,NA,NA,6,5,NA,6,7,2,7,NA,NA,1
2019-01-07 14:04:18,2019-01-07 14:07:36,0,73.193.239.91,100,198,1,2019-01-07 14:07:37,R_10UxJ4DY0MwGotR,NA,NA,NA,NA,40.3191986083984375,-74.428497314453125,anonymous,EN,1,1,33,7,I read the instructions,5,NA,5,6,NA,4,NA,6,5,NA,NA,NA,6,NA,6,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:04:32,2019-01-07 14:09:32,0,24.167.161.34,100,300,1,2019-01-07 14:09:33,R_2V23sWX4ejq7xLf,NA,NA,NA,NA,36.0334014892578125,-79.86260223388671875,anonymous,EN,1,2,66,7,I read the instructions,NA,NA,NA,3,4,3,4,4,5,3,NA,2,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 13:56:59,2019-01-07 14:13:12,0,157.50.7.152,100,972,1,2019-01-07 14:13:12,R_3MKUrsW14cX5XTP,NA,NA,NA,NA,13.0832977294921875,80.283294677734375,anonymous,EN,1,1,39,7,I read the instructions,7,NA,7,7,NA,NA,NA,1,6,NA,5,NA,NA,7,7,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:09:03,2019-01-07 14:13:50,0,72.221.81.54,100,286,1,2019-01-07 14:13:50,R_5sSN8tNrT2gL2s9,NA,NA,NA,NA,41.7716064453125,-71.4658966064453125,anonymous,EN,1,1,40,7,I read the instructions,NA,3,NA,3,6,2,6,NA,3,2,NA,2,NA,NA,NA,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:06:28,2019-01-07 14:14:47,0,45.251.33.112,100,499,1,2019-01-07 14:14:47,R_2aek7vAAC8xEPSj,NA,NA,NA,NA,13.0832977294921875,80.283294677734375,anonymous,EN,1,1,36,7,I read the instructions,6,6,6,NA,NA,NA,NA,4,NA,NA,3,NA,7,7,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:10:12,2019-01-07 14:15:28,0,97.106.224.104,100,315,1,2019-01-07 14:15:28,R_yO8j0bIaFbGxfjj,NA,NA,NA,NA,27.8632965087890625,-82.3498992919921875,anonymous,EN,1,2,32,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,NA,2,5,2,NA,NA,7,4,3,3,6,NA,NA,1
2019-01-07 13:53:06,2019-01-07 14:17:37,0,27.5.174.158,100,1471,1,2019-01-07 14:17:38,R_2XnfxAVqq4f1i42,NA,NA,NA,NA,13.0832977294921875,80.283294677734375,anonymous,EN,1,1,31,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,6,NA,2,NA,NA,NA,5,NA,NA,1,3,NA,4,NA,5,1
2019-01-07 14:03:24,2019-01-07 14:17:55,0,103.219.206.26,100,870,1,2019-01-07 14:17:56,R_1jv8sUttPIoRd2s,NA,NA,NA,NA,11.92999267578125,79.829986572265625,anonymous,EN,1,1,32,7,i read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,6,NA,5,NA,5,6,5,6,6,NA,NA,NA,NA,NA,5,6,1
2019-01-07 13:50:50,2019-01-07 14:20:40,0,157.51.142.21,100,1790,1,2019-01-07 14:20:41,R_Acbey1CdeJXUZJT,NA,NA,NA,NA,13.0832977294921875,80.283294677734375,anonymous,EN,1,2,36,7,I read the instruction,6,4,NA,NA,3,4,6,NA,NA,6,NA,5,7,4,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:19:00,2019-01-07 14:22:04,0,98.11.149.169,100,183,1,2019-01-07 14:22:04,R_3QQaQJNvaYrNQ25,NA,NA,NA,NA,44.0074005126953125,-69.6826019287109375,anonymous,EN,1,2,31,7,I read the instructions,4,NA,NA,NA,1,4,6,2,5,NA,5,NA,6,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:17:52,2019-01-07 14:22:14,0,73.237.88.24,100,261,1,2019-01-07 14:22:14,R_1jlGOD2vVFwjy0D,NA,NA,NA,NA,34.0377960205078125,-84.5037994384765625,anonymous,EN,1,2,28,7,I read the instructions,NA,3,6,6,5,NA,NA,NA,NA,NA,2,2,7,NA,7,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:18:47,2019-01-07 14:23:26,0,24.73.83.158,100,278,1,2019-01-07 14:23:26,R_1LGPFnWj4POnXmo,NA,NA,NA,NA,27.8802032470703125,-82.7534027099609375,anonymous,EN,1,1,49,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,NA,3,5,2,6,4,5,NA,NA,NA,NA,NA,NA,NA,6,1
2019-01-07 14:17:04,2019-01-07 14:23:40,0,75.55.154.34,100,396,1,2019-01-07 14:23:41,R_31zK66KBC4HJGtw,NA,NA,NA,NA,36.609893798828125,-88.30319976806640625,anonymous,EN,1,1,37,7,I read the instructions,5,NA,NA,NA,NA,2,4,3,2,4,4,NA,NA,3,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:21:07,2019-01-07 14:24:32,0,207.255.241.23,100,204,1,2019-01-07 14:24:32,R_XnA0FyP0IwKUWXf,NA,NA,NA,NA,39.8896942138671875,-79.72820281982421875,anonymous,EN,1,1,55,7,I read the instructions,NA,1,6,4,1,NA,NA,6,NA,1,NA,4,NA,NA,7,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:17:15,2019-01-07 14:25:58,0,68.35.7.175,100,523,1,2019-01-07 14:25:59,R_22noYy7NjnoP9xY,NA,NA,NA,NA,34.6204986572265625,-86.55100250244140625,anonymous,EN,1,1,40,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,3,3,5,5,NA,5,6,NA,NA,6,NA,6,NA,1
2019-01-07 14:21:56,2019-01-07 14:26:33,0,157.46.13.53,100,276,1,2019-01-07 14:26:33,R_tWpTCHdbFONu2A1,NA,NA,NA,NA,10.99249267578125,76.961395263671875,anonymous,EN,1,1,35,7,I read the instructions,5,5,6,5,NA,2,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:22:31,2019-01-07 14:26:54,0,76.24.26.12,100,263,1,2019-01-07 14:26:54,R_1kThGnHBZlckudH,NA,NA,NA,NA,42.3907012939453125,-71.09290313720703125,anonymous,EN,1,2,36,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,6,NA,NA,NA,6,1,4,NA,NA,3,5,NA,2,2,NA,1
2019-01-07 14:20:29,2019-01-07 14:27:39,0,172.81.80.3,100,429,1,2019-01-07 14:27:39,R_30pjMAWrgpBGCDr,NA,NA,NA,NA,42.72869873046875,-73.66829681396484375,anonymous,EN,1,1,45,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,6,4,NA,1,NA,NA,7,6,4,NA,NA,7,5,NA,4,1
2019-01-07 14:25:15,2019-01-07 14:29:14,0,172.220.105.86,100,238,1,2019-01-07 14:29:14,R_1HcPWLuZ8yzivtY,NA,NA,NA,NA,43.0321044921875,-89.499298095703125,anonymous,EN,1,2,34,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,NA,1,5,2,NA,NA,7,NA,2,2,NA,5,1,1
2019-01-07 14:27:12,2019-01-07 14:29:40,0,157.50.206.101,100,148,1,2019-01-07 14:29:40,R_2YueCKg1ZZqz9CG,NA,NA,NA,NA,11.100006103515625,77.350006103515625,anonymous,EN,1,2,25,7,yfkygj,NA,NA,6,6,NA,NA,NA,NA,NA,4,NA,5,5,5,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:23:16,2019-01-07 14:31:42,0,98.144.251.73,100,505,1,2019-01-07 14:31:42,R_2yeK8OXgYsA0a9R,NA,NA,NA,NA,42.8892059326171875,-87.90270233154296875,anonymous,EN,1,1,37,7,I read the instructions,4,4,NA,NA,NA,NA,4,NA,5,NA,2,1,6,NA,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:30:46,2019-01-07 14:38:36,0,47.219.203.185,100,469,1,2019-01-07 14:38:36,R_5b5lBq66PbU3aed,NA,NA,NA,NA,31.348907470703125,-94.83270263671875,anonymous,EN,1,1,44,7,I read the instructions,4,NA,NA,NA,5,3,6,4,5,3,NA,NA,NA,NA,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:27:50,2019-01-07 14:42:28,0,157.50.195.12,100,878,1,2019-01-07 14:42:28,R_3pseP7mdH9AtqRy,NA,NA,NA,NA,11.100006103515625,77.350006103515625,anonymous,EN,1,1,43,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,4,3,5,6,3,NA,NA,2,6,4,NA,NA,NA,NA,5,1
2019-01-07 14:37:16,2019-01-07 14:45:21,0,117.196.90.223,100,485,1,2019-01-07 14:45:22,R_C7HS2iX3f67aD0B,NA,NA,NA,NA,23.033294677734375,72.61669921875,anonymous,EN,1,2,43,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,3,NA,5,7,5,NA,4,7,NA,6,NA,6,NA,NA,NA,NA,1
2019-01-07 14:46:47,2019-01-07 14:49:01,0,122.174.177.245,100,133,1,2019-01-07 14:49:02,R_2azdvw3dkGqY4DI,NA,NA,NA,NA,13.0832977294921875,80.283294677734375,anonymous,EN,1,2,29,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,7,NA,NA,NA,6,NA,7,7,NA,7,NA,4,7,6,6,1
2019-01-07 14:48:49,2019-01-07 14:52:43,0,47.185.26.104,100,234,1,2019-01-07 14:52:44,R_305DbOEv8lJrcl4,NA,NA,NA,NA,32.930999755859375,-97.2843017578125,anonymous,EN,1,2,30,7,I read the instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,6,2,7,6,NA,5,NA,NA,7,4,NA,3,NA,1
2019-01-07 14:44:35,2019-01-07 14:55:26,0,24.45.7.187,100,650,1,2019-01-07 14:55:26,R_2pKreCHbjqRGhUc,NA,NA,NA,NA,40.8730926513671875,-74.7425994873046875,anonymous,EN,1,1,36,7,I read the instructions,1,1,NA,1,6,NA,5,NA,1,NA,NA,1,NA,NA,6,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2019-01-07 14:53:19,2019-01-07 14:55:52,0,122.174.246.107,100,153,1,2019-01-07 14:55:53,R_1176KI7gZNql57a,NA,NA,NA,NA,13.0832977294921875,80.283294677734375,anonymous,EN,1,1,39,7,I read the instructions,NA,6,NA,6,NA,5,6,NA,6,NA,5,6,6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
